State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
ID,144,415,402-3476,no,yes,33,251.600000,87,42.770000,197.600000,118,16.800000,209.200000,97,9.410000,12.200000,3,3.290000,2,False.
WY,106,415,338-6018,yes,yes,26,270.300000,111,45.950000,215.200000,90,18.290000,254.000000,133,11.430000,14.400000,7,3.890000,1,True.
TX,19,510,409-3520,no,yes,34,156.600000,97,26.620000,224.200000,97,19.060000,260.900000,135,11.740000,11.300000,1,3.050000,1,False.
MA,46,408,357-1085,no,no,0,139.400000,81,23.700000,223.700000,113,19.010000,173.100000,77,7.790000,13.600000,6,3.670000,1,False.
IL,127,510,353-3285,no,no,0,220.200000,108,37.430000,188.400000,124,16.010000,172.700000,113,7.770000,11.700000,3,3.160000,2,False.
LA,9,415,409-9885,no,yes,39,214.100000,108,36.400000,169.200000,115,14.380000,189.700000,117,8.540000,10.100000,3,2.730000,1,False.
CO,157,415,388-7701,no,no,0,196.000000,74,33.320000,213.400000,96,18.140000,196.800000,81,8.860000,7.900000,6,2.130000,1,False.
UT,105,415,385-8184,no,no,0,106.400000,71,18.090000,240.100000,83,20.410000,147.700000,114,6.650000,5.300000,4,1.430000,6,True.
MI,105,415,345-2863,no,yes,29,179.400000,113,30.500000,275.400000,100,23.410000,246.100000,105,11.070000,10.000000,5,2.700000,0,False.
NH,155,408,353-6300,no,no,0,216.700000,30,36.840000,144.300000,125,12.270000,135.300000,106,6.090000,10.800000,1,2.920000,2,False.
ID,31,415,389-5649,no,no,0,177.300000,129,30.140000,152.800000,105,12.990000,162.900000,92,7.330000,5.100000,2,1.380000,0,False.
WA,161,415,378-8137,no,no,0,151.600000,117,25.770000,219.400000,87,18.650000,224.700000,68,10.110000,4.000000,5,1.080000,1,False.
MN,95,408,340-4627,no,yes,32,262.200000,123,44.570000,165.200000,82,14.040000,194.300000,57,8.740000,10.600000,5,2.860000,0,False.
NY,122,415,352-6833,no,no,0,173.600000,110,29.510000,91.700000,84,7.790000,211.700000,103,9.530000,9.700000,7,2.620000,3,False.
MD,37,415,420-2000,yes,no,0,106.600000,76,18.120000,147.400000,89,12.530000,235.800000,113,10.610000,9.600000,8,2.590000,2,False.
GA,132,415,368-5437,no,no,0,193.300000,106,32.860000,128.300000,94,10.910000,162.100000,119,7.290000,11.600000,4,3.130000,5,True.
HI,119,408,418-8170,no,yes,24,217.200000,94,36.920000,138.700000,52,11.790000,139.300000,85,6.270000,11.300000,4,3.050000,0,False.
AL,16,408,403-9417,no,no,0,209.500000,89,35.620000,172.800000,85,14.690000,94.100000,102,4.230000,8.800000,4,2.380000,1,False.
CT,99,408,330-6165,no,no,0,95.400000,105,16.220000,207.200000,101,17.610000,136.000000,117,6.120000,5.600000,5,1.510000,1,False.
CO,76,408,412-4185,no,yes,26,214.600000,110,36.480000,205.200000,87,17.440000,134.600000,140,6.060000,8.100000,2,2.190000,1,False.
KS,167,415,409-4734,no,no,0,131.600000,120,22.370000,211.300000,96,17.960000,168.300000,97,7.570000,11.100000,4,3.000000,4,True.
NJ,129,415,348-9828,no,no,0,168.400000,117,28.630000,217.100000,129,18.450000,81.600000,100,3.670000,11.800000,7,3.190000,1,False.
FL,116,408,418-8850,no,no,0,146.400000,123,24.890000,176.600000,113,15.010000,212.600000,102,9.570000,7.800000,5,2.110000,1,False.
CA,60,415,330-8351,yes,no,0,183.000000,110,31.110000,206.700000,93,17.570000,203.800000,119,9.170000,11.100000,6,3.000000,1,False.
KS,128,415,347-7773,no,no,0,103.300000,122,17.560000,245.900000,123,20.900000,161.100000,95,7.250000,6.400000,7,1.730000,0,False.
TX,47,408,392-6841,no,yes,28,112.200000,70,19.070000,154.800000,106,13.160000,166.700000,105,7.500000,10.600000,2,2.860000,0,False.
MN,40,510,354-2189,yes,no,0,170.700000,55,29.020000,179.100000,108,15.220000,281.900000,89,12.690000,8.200000,9,2.210000,3,False.
AK,173,510,349-9060,no,no,0,172.500000,78,29.330000,142.600000,91,12.120000,102.000000,63,4.590000,10.900000,2,2.940000,0,False.
OR,157,510,334-1311,no,yes,30,194.300000,107,33.030000,243.200000,108,20.670000,322.200000,114,14.500000,7.100000,5,1.920000,1,False.
MS,66,408,415-3120,no,yes,32,187.800000,117,31.930000,129.800000,90,11.030000,132.300000,113,5.950000,12.000000,3,3.240000,2,False.
VT,50,415,387-5891,yes,yes,26,307.100000,94,52.210000,289.400000,78,24.600000,174.900000,109,7.870000,8.000000,3,2.160000,0,False.
UT,72,415,368-8026,no,no,0,118.200000,106,20.090000,167.200000,136,14.210000,214.200000,106,9.640000,12.200000,3,3.290000,3,False.
KS,130,510,332-9446,no,no,0,154.000000,95,26.180000,205.900000,106,17.500000,233.700000,75,10.520000,12.900000,1,3.480000,1,False.
NV,143,408,393-5284,no,no,0,155.500000,101,26.440000,213.400000,89,18.140000,237.900000,61,10.710000,7.600000,11,2.050000,1,False.
DE,89,510,376-1677,yes,no,0,125.600000,108,21.350000,213.000000,90,18.110000,181.700000,108,8.180000,5.400000,5,1.460000,1,False.
IN,108,415,392-2268,no,no,0,199.300000,104,33.880000,224.200000,92,19.060000,140.100000,57,6.300000,15.200000,2,4.100000,0,False.
TX,32,408,396-4311,no,no,0,157.900000,88,26.840000,180.800000,132,15.370000,132.500000,102,5.960000,12.800000,3,3.460000,1,False.
MA,166,415,363-4005,no,no,0,203.400000,81,34.580000,167.700000,110,14.250000,132.000000,124,5.940000,9.200000,5,2.480000,2,False.
VT,109,408,344-9966,no,no,0,222.200000,113,37.770000,218.500000,122,18.570000,266.000000,88,11.970000,10.900000,5,2.940000,1,False.
CA,72,408,337-7377,no,yes,39,92.800000,98,15.780000,271.200000,115,23.050000,167.100000,83,7.520000,5.800000,7,1.570000,1,False.
IA,134,415,373-7037,no,yes,32,216.800000,78,36.860000,102.200000,111,8.690000,174.000000,83,7.830000,8.600000,2,2.320000,0,False.
NH,13,415,356-7580,no,no,0,193.200000,89,32.840000,194.400000,90,16.520000,186.500000,104,8.390000,9.700000,2,2.620000,4,False.
GA,90,415,390-3401,no,no,0,113.200000,108,19.240000,189.300000,63,16.090000,271.800000,124,12.230000,14.100000,4,3.810000,3,False.
WI,111,415,350-9313,no,yes,36,166.200000,54,28.250000,238.800000,109,20.300000,108.800000,92,4.900000,11.200000,2,3.020000,3,False.
CO,101,408,420-9009,no,yes,23,262.200000,101,44.570000,157.000000,80,13.350000,129.100000,100,5.810000,7.300000,14,1.970000,1,False.
SC,72,415,415-2641,no,no,0,207.800000,92,35.330000,195.700000,110,16.630000,184.800000,124,8.320000,13.100000,4,3.540000,0,False.
MI,67,510,392-4929,no,yes,35,245.400000,89,41.720000,148.200000,102,12.600000,274.000000,136,12.330000,7.500000,6,2.030000,1,False.
MD,172,408,346-5068,no,no,0,287.100000,108,48.810000,178.400000,125,15.160000,153.200000,98,6.890000,14.400000,2,3.890000,3,True.
IN,154,510,389-2631,no,yes,32,192.300000,82,32.690000,165.300000,134,14.050000,205.000000,74,9.230000,9.000000,1,2.430000,2,False.
ME,69,510,368-3808,no,no,0,194.200000,122,33.010000,242.100000,81,20.580000,215.800000,80,9.710000,9.700000,3,2.620000,2,False.
DC,123,415,406-8599,no,no,0,211.000000,92,35.870000,217.000000,102,18.450000,214.800000,104,9.670000,9.800000,7,2.650000,3,False.
TN,130,415,386-7456,no,yes,12,141.900000,92,24.120000,228.900000,102,19.460000,195.100000,101,8.780000,8.700000,5,2.350000,0,False.
FL,142,415,357-4936,no,yes,26,220.500000,94,37.490000,239.500000,126,20.360000,254.300000,109,11.440000,5.900000,9,1.590000,2,False.
WA,29,415,397-7411,no,no,0,157.400000,122,26.760000,145.000000,75,12.330000,281.800000,92,12.680000,9.300000,2,2.510000,1,False.
HI,87,408,353-6218,no,yes,28,143.500000,106,24.400000,223.500000,147,19.000000,175.400000,69,7.890000,11.200000,5,3.020000,0,False.
NE,149,415,369-5942,no,no,0,156.000000,56,26.520000,56.000000,116,4.760000,163.300000,104,7.350000,8.900000,8,2.400000,0,False.
TN,146,408,416-8543,yes,no,0,160.100000,63,27.220000,208.400000,112,17.710000,177.600000,98,7.990000,9.200000,3,2.480000,2,False.
MD,88,415,358-4576,yes,no,0,235.100000,98,39.970000,251.800000,79,21.400000,285.900000,76,12.870000,7.200000,2,1.940000,4,True.
NM,119,415,352-5118,yes,yes,15,160.000000,95,27.200000,209.500000,110,17.810000,82.300000,107,3.700000,8.700000,5,2.350000,5,True.
VT,48,510,408-2621,no,no,0,188.400000,63,32.030000,165.900000,89,14.100000,205.700000,71,9.260000,13.200000,2,3.560000,1,False.
OR,135,415,353-3994,no,no,0,194.800000,97,33.120000,235.300000,118,20.000000,174.400000,126,7.850000,11.000000,3,2.970000,1,False.
IN,100,510,367-4277,no,no,0,247.800000,117,42.130000,130.000000,95,11.050000,134.300000,125,6.040000,6.900000,2,1.860000,1,False.
MO,98,415,354-3237,no,no,0,221.200000,80,37.600000,213.600000,104,18.160000,291.800000,89,13.130000,11.900000,3,3.210000,4,False.
FL,75,510,394-8504,no,yes,26,118.500000,86,20.150000,213.900000,118,18.180000,132.600000,99,5.970000,13.400000,3,3.620000,2,False.
DC,180,415,370-4139,no,yes,33,231.800000,78,39.410000,232.900000,79,19.800000,206.900000,121,9.310000,7.600000,4,2.050000,1,False.
VT,100,415,382-6135,no,yes,25,215.900000,90,36.700000,257.900000,92,21.920000,180.200000,157,8.110000,11.600000,4,3.130000,1,False.
OH,119,415,359-5718,no,yes,35,217.100000,92,36.910000,220.800000,134,18.770000,249.500000,93,11.230000,8.000000,5,2.160000,2,False.
MO,86,415,385-3111,no,no,0,83.500000,96,14.200000,221.100000,63,18.790000,349.700000,75,15.740000,12.600000,3,3.400000,0,False.
LA,155,408,353-4880,no,yes,39,183.300000,106,31.160000,205.100000,101,17.430000,263.700000,90,11.870000,5.100000,7,1.380000,1,False.
IL,78,415,343-7019,yes,no,0,236.800000,141,40.260000,265.300000,101,22.550000,152.400000,77,6.860000,9.500000,2,2.570000,1,True.
NJ,153,415,419-6133,no,no,0,193.800000,90,32.950000,195.300000,121,16.600000,182.700000,108,8.220000,8.500000,3,2.300000,1,False.
IA,92,510,350-7344,no,yes,25,134.000000,112,22.780000,206.000000,111,17.510000,180.600000,118,8.130000,9.700000,4,2.620000,0,False.
WA,13,510,397-6064,no,yes,25,176.600000,65,30.020000,172.700000,96,14.680000,104.500000,128,4.700000,11.300000,5,3.050000,2,False.
NE,154,415,363-6896,no,no,0,191.400000,93,32.540000,205.400000,119,17.460000,205.700000,121,9.260000,10.200000,3,2.750000,3,False.
CT,144,510,416-9021,yes,yes,35,174.800000,127,29.720000,219.600000,93,18.670000,255.800000,90,11.510000,12.800000,3,3.460000,0,False.
WV,48,408,408-3269,no,no,0,275.200000,67,46.780000,180.200000,108,15.320000,159.000000,110,7.150000,7.900000,2,2.130000,1,False.
ND,94,408,408-9463,no,no,0,174.000000,85,29.580000,241.100000,114,20.490000,207.800000,94,9.350000,7.900000,1,2.130000,1,False.
UT,139,415,340-7062,no,no,0,165.000000,132,28.050000,249.700000,86,21.220000,170.300000,128,7.660000,12.600000,8,3.400000,1,False.
MS,126,415,417-4309,no,no,0,228.700000,102,38.880000,168.700000,99,14.340000,223.500000,100,10.060000,11.800000,4,3.190000,1,False.
MN,122,415,421-2659,no,no,0,107.900000,88,18.340000,235.800000,109,20.040000,228.600000,119,10.290000,9.500000,3,2.570000,2,False.
NH,139,510,383-2017,no,no,0,221.300000,140,37.620000,157.800000,89,13.410000,192.500000,89,8.660000,11.300000,6,3.050000,1,False.
LA,95,415,411-6294,no,no,0,141.100000,84,23.990000,211.400000,108,17.970000,103.700000,127,4.670000,5.900000,6,1.590000,3,False.
ME,80,408,332-9525,no,yes,31,166.400000,92,28.290000,238.300000,74,20.260000,150.700000,84,6.780000,10.700000,4,2.890000,4,False.
KS,131,415,401-5012,no,yes,28,249.600000,87,42.430000,227.200000,138,19.310000,239.900000,92,10.800000,7.600000,3,2.050000,3,False.
KS,36,510,368-8835,no,no,0,178.600000,83,30.360000,213.100000,103,18.110000,198.000000,119,8.910000,10.900000,5,2.940000,1,False.
NV,180,510,351-1382,no,no,0,139.000000,96,23.630000,224.900000,64,19.120000,170.800000,118,7.690000,15.700000,5,4.240000,2,False.
MT,25,415,359-7694,no,no,0,134.300000,98,22.830000,202.300000,109,17.200000,195.900000,100,8.820000,12.600000,5,3.400000,2,False.
MT,113,415,419-5505,no,no,0,215.900000,93,36.700000,240.100000,85,20.410000,156.700000,123,7.050000,4.900000,5,1.320000,3,False.
ID,88,415,341-4570,no,yes,31,181.600000,91,30.870000,213.200000,120,18.120000,207.800000,104,9.350000,11.400000,4,3.080000,1,False.
AK,120,415,366-6991,no,no,0,178.400000,97,30.330000,168.300000,113,14.310000,120.500000,93,5.420000,9.300000,9,2.510000,1,False.
UT,74,415,377-7399,no,no,0,106.400000,84,18.090000,140.200000,104,11.920000,90.900000,81,4.090000,11.400000,3,3.080000,1,False.
AR,109,510,377-9092,no,no,0,170.700000,101,29.020000,240.200000,82,20.420000,119.000000,112,5.360000,11.400000,4,3.080000,2,False.
LA,162,510,373-6681,no,yes,33,184.500000,139,31.370000,183.200000,78,15.570000,127.400000,106,5.730000,12.300000,6,3.320000,0,False.
KS,124,510,417-7736,no,yes,37,161.200000,109,27.400000,204.200000,79,17.360000,231.500000,87,10.420000,8.900000,4,2.400000,1,False.
OR,177,408,393-2812,no,no,0,84.900000,77,14.430000,257.500000,109,21.890000,210.500000,66,9.470000,7.500000,5,2.030000,2,False.
WI,91,510,398-3176,no,no,0,217.900000,71,37.040000,230.100000,116,19.560000,232.100000,110,10.440000,10.600000,2,2.860000,1,False.
CO,105,408,334-8694,no,no,0,270.900000,98,46.050000,226.200000,110,19.230000,178.800000,60,8.050000,8.800000,5,2.380000,0,True.
KS,24,510,369-5449,no,no,0,243.000000,91,41.310000,183.900000,77,15.630000,184.300000,109,8.290000,15.300000,6,4.130000,0,True.
IL,48,510,380-5246,no,no,0,128.200000,71,21.790000,48.100000,78,4.090000,116.300000,80,5.230000,8.900000,3,2.400000,0,False.
IA,86,408,390-3873,no,no,0,126.300000,115,21.470000,168.800000,112,14.350000,154.600000,95,6.960000,9.800000,7,2.650000,2,False.
AZ,163,510,354-4568,no,no,0,178.700000,56,30.380000,215.700000,79,18.330000,152.700000,84,6.870000,10.600000,2,2.860000,4,False.
NE,91,510,339-6968,no,no,0,159.000000,109,27.030000,255.100000,142,21.680000,82.400000,73,3.710000,10.100000,4,2.730000,0,False.
ID,56,510,379-5933,no,no,0,150.900000,79,25.650000,161.800000,87,13.750000,167.700000,115,7.550000,11.700000,5,3.160000,3,False.
OH,147,415,365-5682,yes,yes,24,219.900000,118,37.380000,208.500000,116,17.720000,352.500000,111,15.860000,8.100000,4,2.190000,3,False.
TX,64,415,382-8518,no,no,0,168.000000,116,28.560000,192.400000,94,16.350000,166.500000,98,7.490000,10.100000,3,2.730000,2,False.
TN,108,510,356-8449,no,yes,34,162.100000,83,27.560000,171.800000,117,14.600000,259.800000,76,11.690000,9.600000,3,2.590000,4,True.
OK,159,510,333-3460,no,no,0,198.800000,107,33.800000,195.500000,91,16.620000,213.300000,120,9.600000,16.500000,7,4.460000,5,False.
ND,136,510,375-8596,yes,no,0,256.800000,90,43.660000,230.100000,104,19.560000,143.600000,82,6.460000,9.100000,10,2.460000,3,False.
MT,116,415,384-5907,no,yes,35,182.800000,122,31.080000,212.700000,119,18.080000,193.800000,103,8.720000,11.000000,2,2.970000,1,False.
NC,45,408,373-2903,no,yes,38,196.800000,92,33.460000,254.200000,108,21.610000,261.800000,85,11.780000,7.700000,2,2.080000,1,False.
MN,122,415,361-7702,no,no,0,140.100000,120,23.820000,231.400000,128,19.670000,188.100000,127,8.460000,11.200000,5,3.020000,2,False.
MN,138,415,388-5850,no,no,0,194.300000,83,33.030000,189.900000,97,16.140000,232.200000,102,10.450000,9.000000,3,2.430000,5,False.
MA,132,415,405-6298,no,no,0,117.600000,66,19.990000,214.000000,108,18.190000,239.500000,94,10.780000,8.800000,5,2.380000,1,False.
PA,101,415,368-2074,yes,no,0,193.700000,108,32.930000,186.600000,98,15.860000,223.000000,100,10.040000,11.600000,8,3.130000,0,False.
GA,58,510,328-5050,no,no,0,243.100000,105,41.330000,231.400000,108,19.670000,180.900000,120,8.140000,7.800000,4,2.110000,2,False.
NV,81,415,395-5783,no,no,0,145.400000,132,24.720000,129.300000,91,10.990000,186.400000,109,8.390000,5.200000,4,1.400000,1,False.
TX,87,415,420-7301,no,no,0,169.100000,105,28.750000,169.900000,102,14.440000,244.900000,106,11.020000,9.900000,10,2.670000,3,False.
ME,116,510,328-2478,no,no,0,229.300000,93,38.980000,184.500000,111,15.680000,168.200000,91,7.570000,8.800000,3,2.380000,2,False.
RI,85,415,381-2460,yes,no,0,197.200000,97,33.520000,211.700000,115,17.990000,210.100000,133,9.450000,8.300000,4,2.240000,4,False.
MN,62,510,390-9811,no,yes,33,186.400000,84,31.690000,201.000000,136,17.090000,286.700000,103,12.900000,11.100000,3,3.000000,2,True.
NH,90,415,373-5670,no,no,0,76.100000,121,12.940000,290.300000,73,24.680000,236.900000,89,10.660000,10.800000,3,2.920000,0,False.
TN,98,415,351-7016,no,no,0,162.800000,65,27.680000,185.000000,109,15.730000,219.500000,104,9.880000,6.000000,3,1.620000,2,False.
UT,73,415,394-9934,no,no,0,182.300000,115,30.990000,199.200000,97,16.930000,120.200000,113,5.410000,18.000000,5,4.860000,1,False.
RI,107,510,422-8268,yes,no,0,194.400000,83,33.050000,247.800000,84,21.060000,245.400000,93,11.040000,11.200000,7,3.020000,2,False.
NH,55,408,373-7690,no,yes,20,189.300000,95,32.180000,118.600000,113,10.080000,250.200000,102,11.260000,12.500000,4,3.380000,2,False.
AK,76,415,366-9781,no,yes,22,160.100000,107,27.220000,168.700000,136,14.340000,23.200000,102,1.040000,9.500000,4,2.570000,3,False.
NC,30,510,404-5427,no,no,0,145.000000,76,24.650000,240.700000,112,20.460000,197.100000,134,8.870000,7.100000,4,1.920000,3,False.
AZ,157,415,389-9783,no,no,0,220.700000,105,37.520000,119.300000,127,10.140000,165.100000,113,7.430000,11.500000,7,3.110000,4,False.
MA,40,408,351-7005,no,yes,31,224.700000,69,38.200000,134.500000,81,11.430000,120.300000,104,5.410000,7.500000,5,2.030000,1,True.
TN,72,408,348-2009,no,no,0,147.000000,79,24.990000,162.300000,103,13.800000,162.900000,80,7.330000,10.500000,4,2.840000,1,False.
WY,95,415,340-4236,no,yes,39,260.800000,130,44.340000,213.400000,111,18.140000,195.600000,97,8.800000,10.100000,5,2.730000,1,False.
IA,42,415,348-1528,no,no,0,155.400000,127,26.420000,164.100000,45,13.950000,157.700000,128,7.100000,9.000000,3,2.430000,0,False.
IN,86,415,365-5039,no,no,0,166.200000,112,28.250000,255.300000,81,21.700000,228.100000,97,10.260000,5.400000,7,1.460000,1,False.
NJ,131,415,411-1810,no,no,0,211.800000,115,36.010000,260.500000,102,22.140000,144.200000,96,6.490000,10.800000,7,2.920000,0,False.
FL,55,510,364-7644,no,yes,45,130.500000,114,22.190000,208.400000,94,17.710000,141.600000,114,6.370000,11.000000,5,2.970000,4,True.
MT,74,415,335-9066,no,no,0,162.700000,102,27.660000,292.000000,105,24.820000,183.300000,80,8.250000,8.700000,6,2.350000,0,False.
ND,81,408,362-7581,yes,yes,37,237.100000,76,40.310000,264.200000,125,22.460000,271.300000,120,12.210000,7.900000,3,2.130000,1,False.
MI,81,408,346-1095,no,no,0,166.200000,102,28.250000,217.600000,112,18.500000,220.200000,68,9.910000,13.200000,2,3.560000,4,False.
MT,28,415,357-9136,no,no,0,121.700000,48,20.690000,125.800000,112,10.690000,261.600000,122,11.770000,8.300000,2,2.240000,6,True.
AL,111,510,390-7863,no,no,0,176.400000,62,29.990000,201.000000,124,17.090000,150.400000,138,6.770000,11.200000,2,3.020000,0,False.
NV,3,510,344-2416,no,yes,27,67.400000,116,11.460000,244.000000,78,20.740000,281.100000,93,12.650000,11.400000,2,3.080000,2,False.
MI,51,415,373-1448,no,no,0,229.700000,129,39.050000,336.000000,104,28.560000,192.800000,128,8.680000,9.600000,1,2.590000,1,True.
FL,68,415,360-7076,no,yes,24,176.000000,118,29.920000,277.900000,116,23.620000,174.700000,71,7.860000,14.700000,7,3.970000,1,False.
NY,163,408,413-2241,no,no,0,247.700000,77,42.110000,269.500000,108,22.910000,167.300000,82,7.530000,9.600000,7,2.590000,0,True.
KS,87,510,343-3961,no,no,0,115.400000,90,19.620000,262.600000,68,22.320000,245.700000,69,11.060000,13.100000,5,3.540000,2,False.
NC,58,510,375-4107,no,no,0,112.200000,95,19.070000,209.600000,108,17.820000,260.900000,78,11.740000,13.900000,1,3.750000,0,True.
MN,109,408,414-7410,no,no,0,162.600000,138,27.640000,154.000000,109,13.090000,209.700000,118,9.440000,11.500000,4,3.110000,0,False.
RI,111,415,351-2535,no,no,0,229.400000,107,39.000000,214.100000,99,18.200000,289.600000,95,13.030000,10.400000,6,2.810000,4,False.
UT,144,415,416-9615,no,no,0,139.600000,96,23.730000,124.200000,93,10.560000,95.600000,75,4.300000,15.000000,4,4.050000,2,False.
